New Mexico Tech Lightning Mapping Array -- analyzed data
Exported on: Mon May  4 13:35:20 2020
Original data file: /Users/sharm261/Desktop/mount/OKLMA_data_2013_cases/20130519/LYLOUT_130519_212000_0600.dat.gz
Analysis started: Thu Aug 29 03:15:48 2013
Analysis finished: Thu Aug 29 06:41:36 2013
Data start time: 05/19/13 21:20:00
Number of seconds analyzed: 600
Location: OK LMA 2002/2005
Data:time (UT sec of day), lat, lon, alt(m), reduced chi^2, # of stations contributed, P(dBW), charge, mask
Number of events:       39389
Flash stats: not saved
*** data ***
 76824.136172078   35.512939  -97.300964  10039.0   0.82  9  2.0700e+01  3 1758c
 76824.136608764   35.512016  -97.301186  10256.4   0.19  7  1.4400e+01  3   78d
 76824.137052150   35.672169  -97.404297   8633.1   0.17 10  1.6100e+01  0 11f8d
 76824.137539634   35.673515  -97.404503   8769.3   0.14 11  1.3100e+01  0 13f8d
 76824.139122402   35.513855  -97.302536  10149.5   0.28  9  1.5400e+01  3  1f8d
 76824.139269838   35.679096  -97.404243   9577.0   0.14  7  1.1300e+01 -3 1068d
 76824.139345793   35.513515  -97.302597  10192.7   0.03 10  1.6500e+01  3 13d8d
 76824.140556433   35.513760  -97.303497  10202.0   0.26  8  1.2700e+01  3  1e8d
 76824.140745348   35.513908  -97.302872  10236.0   0.14 11  1.9900e+01  3 17d8d
 76824.140894062   35.673981  -97.404564   8642.2   0.08  7  1.5000e+01  0   78d
 76824.142815575   35.678265  -97.405975   9805.7   0.31 11  1.4100e+01 -3 13f8d
 76824.144484374   35.671753  -97.404045   8559.4   0.27  9  1.6600e+01  0 1178d
 76824.145010336   35.678410  -97.405029   9725.7   0.25 10  1.4400e+01 -3 11f8d
 76824.145624345   35.516479  -97.305489  10230.5   0.97 10  1.9600e+01  3 12f8d
 76824.146363940   35.512432  -97.310539  10419.0   0.45  8  2.7200e+01  3 1078d
 76824.147577053   35.514977  -97.309662  10052.8   0.28  8  1.0500e+01  3  178d
 76824.148832610   35.516136  -97.310387  10257.0   0.11 10  1.5100e+01  3 13d8d
 76824.149364326   35.700317  -97.121628   8282.7   0.45  8  1.7700e+01  0  3d89
 76824.150948641   35.692326  -97.258209   9613.8   0.72 10  1.9900e+01  3 1378d
 76824.151268941   35.678703  -97.404587   9678.3   0.13 10  1.3400e+01 -3 11f8d
 76824.153083684   35.666328  -97.402740   7965.4   0.14 11  1.4000e+01  3 13f8d
 76824.153095569   35.706833  -97.107742   8649.2   0.12  7  2.1200e+01  0   78d
 76824.153961909   35.705032  -97.111435   8213.8   0.48  8  1.6300e+01  0  368d
 76824.157525956   35.630810  -97.359138   9862.2   0.96  9  1.2800e+01  3 1178d
 76824.158295757   35.706978  -97.104584   8630.1   0.05  8  1.9000e+01  0  358d
 76824.158769397   35.630558  -97.362755   9784.8   0.25 11  1.4200e+01  3 13f8d
 76824.161376696   35.705261  -97.104874   8587.8   0.06  8  1.6600e+01  0  1d8d
 76824.162526691   35.679062  -97.405014   9317.2   0.46  8  1.4300e+01 -3 1078d
 76824.163595734   35.536903  -97.298302  10302.4   0.72  7  1.9300e+01  3 1058d
 76824.163596103   35.564411  -97.222916  16151.6   0.73  7  1.4100e+01  0 178c0
 76824.164152511   35.538647  -97.297600  10165.9   0.07  8  1.3100e+01  3 1168d
 76824.164313065   35.538086  -97.298462  10052.0   0.16  7  1.5400e+01  3   78d
 76824.175769540   35.654694  -97.287125   9703.0   0.88 11  2.3400e+01  3 1778d
 76824.178750216   35.676125  -97.408089  10043.8   0.16  7  2.3100e+01 -3 11689
 76824.183237113   35.677357  -97.406395   9715.8   0.15  8  1.5600e+01 -3 11f05
 76824.183717267   35.650791  -97.277969   9736.2   0.08  8  1.0800e+01  3 10d8d
 76824.184878472   35.679611  -97.403709   9739.2   0.15  8  1.2000e+01 -3 1178c
 76824.185709665   35.651344  -97.292656   9583.6   0.07 11  1.6600e+01  3 13f8d
 76824.186651121   35.677982  -97.406609  10217.0   0.35  8  1.9700e+01 -3   f8d
 76824.186825227   35.678761  -97.404465   9660.1   0.42  7  1.1100e+01 -3   d8d
 76824.186949841   35.651779  -97.295265   8801.1   0.70 10  1.8600e+01  3 12f8d
 76824.188097704   35.652557  -97.296997   8736.7   0.16  8  1.3700e+01  3  178d
 76824.188207115   35.678291  -97.406738  10489.9   0.03  7  1.0600e+01 -3 11e0c
 76824.189272285   35.677708  -97.407570  10169.5   0.72 11  1.7100e+01 -3 13f8d
 76824.189442352   35.676739  -97.406479   9826.6   0.07  7  1.5300e+01 -3   78d
 76824.189533406   35.677910  -97.406693  10247.9   0.09 11  1.3600e+01 -3 13f8d
 76824.191027020   35.695023  -97.256706   9500.2   0.55 10  1.9200e+01  3  3f8d
 76824.191120572   35.677422  -97.408096  10430.0   0.26  7  1.4100e+01 -3 12788
 76824.191572933   35.679165  -97.402603  10483.0   0.31  7  1.1300e+01 -3 1070d
 76824.191763448   35.677353  -97.408401  10369.2   0.36 11  1.7100e+01 -3 17d8d
 76824.192056477   35.678085  -97.406303  10297.5   0.40  8  1.2100e+01 -3   f8d
 76824.192194225   35.679516  -97.405380  10352.5   0.56  7  1.2300e+01 -3 1058d
 76824.193937303   35.673977  -97.404465   8675.0   0.23 10  1.7800e+01  0 11f8d
 76824.194318460   35.677017  -97.407753  10405.6   0.08  9  1.2700e+01 -3 1178d
 76824.194554384   35.679768  -97.403328   9842.5   0.18  9  1.0400e+01 -3 1178d
 76824.194758131   35.677673  -97.407242  10264.7   0.26 10  1.6600e+01 -3 11f8d
 76824.195535053   35.678238  -97.405647  10110.2   0.51  9  1.4700e+01 -3 10f8d
 76824.195763943   35.686245  -97.100952   9561.4   0.02  7  1.1500e+01  0  158d
 76824.195936307   35.678215  -97.405281   9631.4   0.20 10  1.3500e+01 -3 11f8d
 76824.199096075   35.678913  -97.403633  10412.4   0.24 12  2.2500e+01 -3 17f8d
 76824.200236260   35.531654  -97.281067  10243.8   0.22  9  1.6500e+01  3 13789
 76824.200321834   35.529408  -97.283592  10770.5   0.04  7  1.1200e+01  3 1388c
 76824.200399259   35.530064  -97.280769   9660.3   0.45  8  1.6500e+01  3  278d
 76824.201526446   35.677990  -97.406670  10349.6   0.80 10  1.6200e+01 -3  3f8d
 76824.202124378   35.675022  -97.411110  10949.5   0.05 10  1.4600e+01 -3 11f8d
 76824.202347725   35.533592  -97.277107  10033.7   0.06  8  1.3300e+01  3  178d
 76824.202468119   35.677502  -97.407555  10410.5   0.76 10  2.0400e+01 -3 12f8d
 76824.202623941   35.673573  -97.405251   8711.9   0.13 10  1.6300e+01  0 1378d
 76824.203482857   35.534023  -97.277077   9989.0   0.05  8  1.5400e+01  3   f8d
 76824.203805332   35.677860  -97.408119  10489.1   0.19 10  1.8000e+01 -3 13d8d
 76824.203981412   35.678356  -97.395081  11048.0   0.04  9  1.3900e+01 -3  378d
 76824.204302575   35.677437  -97.408661  10556.2   0.14 11  1.6500e+01 -3 13f8d
 76824.204467196   35.532337  -97.277969  10385.2   0.58  7  1.7200e+01  3 13885
 76824.204515443   35.534855  -97.276054   9950.2   0.12 12  2.6900e+01  3 17f8d
 76824.204569108   35.536015  -97.275337  10081.3   0.62  8  1.7800e+01  3 11f0c
 76824.205230058   35.673527  -97.414398  10961.2   0.10  7  1.2100e+01 -3  1d85
 76824.205320673   35.678089  -97.394943  11026.3   0.10  8  1.5000e+01 -3   f8d
 76824.206316437   35.678341  -97.404953   9884.6   0.23  7  1.1100e+01 -3  158d
 76824.206560745   35.679482  -97.395164  11047.0   0.78 10  1.8600e+01 -3 13e8d
 76824.206648743   35.676010  -97.409149  10208.3   0.95  7  1.0800e+01 -3 1058d
 76824.207041393   35.678223  -97.405548  10167.2   0.11  9  1.2700e+01 -3 10f8d
 76824.207419134   35.679348  -97.405067  10612.1   0.86 10  1.5600e+01 -3 1378d
 76824.207837931   35.678555  -97.407059  10593.2   0.30  9  1.2300e+01 -3 1178d
 76824.208344522   35.674366  -97.413086  11026.5   0.10  7  1.2800e+01 -3 1078c
 76824.208751666   35.675949  -97.406036  10368.7   0.70  8  1.6500e+01 -3 13589
 76824.209170703   35.678986  -97.404076  10299.3   0.40 10  1.7100e+01 -3 1378d
 76824.209359401   35.679020  -97.403755  10447.9   0.49 10  1.7200e+01 -3 13d8d
 76824.210340911   35.678864  -97.404350   9750.8   0.18  8  1.1700e+01 -3 1078d
 76824.210488267   35.675797  -97.407555  10367.3   0.25  8  1.6700e+01 -3 11789
 76824.211291322   35.674400  -97.413223  10949.3   0.10  9  1.3400e+01 -3 11f89
 76824.211435860   35.663139  -97.441963  16475.7   0.14  9  1.5500e+01  0 1378c
 76824.211585266   35.677998  -97.407265  10371.1   0.20  8  1.7400e+01 -3  1e8d
 76824.212559387   35.676632  -97.408302  10209.1   0.23  8  1.7500e+01 -3 1078d
 76824.212745996   35.677906  -97.407310  10328.4   0.21  9  1.5600e+01 -3 11e8d
 76824.213019351   35.678959  -97.394630  10973.5   0.85 10  2.1000e+01 -3 1578d
 76824.213261719   35.676128  -97.410202  10704.7   0.39 10  1.4200e+01 -3 11f8d
 76824.213585692   35.675407  -97.410812  10894.8   0.05  7  1.9200e+01 -3 1058d
 76824.214145391   35.678616  -97.406845  10233.2   0.20 11  1.6400e+01 -3 13f8d
 76824.214575845   35.681522  -97.391029  11084.7   0.47 10  1.1100e+01 -3 11f8d
 76824.214919599   35.674244  -97.412811  10940.5   0.14  8  1.0000e+01 -3 10d8d
 76824.215138332   35.677719  -97.393440  11068.3   0.09 11  1.4800e+01 -3 13f8d
 76824.215424514   35.677574  -97.407761  10748.9   0.21 10  2.3600e+01 -3 17f05
 76824.215950309   35.677589  -97.395279  11037.7   0.18  7  1.4100e+01 -3 13605
 76824.216648929   35.677475  -97.407875  10541.2   0.13 10  1.5000e+01 -3 11f8d
 76824.216759855   35.673878  -97.413849  10915.6   0.10  9  1.9500e+01 -3 17685
 76824.216831281   35.540646  -97.265900  10109.7   0.02  7  1.4400e+01  3   e8d
 76824.217371036   35.678989  -97.402840  10573.3   0.10  8  1.5300e+01 -3 1078d
 76824.217826038   35.673965  -97.413437  10920.7   0.08  9  1.5100e+01 -3 11f85
 76824.218568609   35.678230  -97.404617  10354.1   0.12 10  1.8200e+01 -3 1378d
 76824.218984352   35.678036  -97.405800  10171.5   0.07  9  1.3700e+01 -3 1178d
 76824.219194318   35.678680  -97.404427  10403.7   0.31  9  1.5500e+01 -3 1358d
 76824.219418056   35.676525  -97.405998  10542.4   0.41 10  1.7300e+01 -3 1378d
 76824.219942669   35.678795  -97.406387  10863.3   0.38  8  1.0200e+01 -3 11f0c
 76824.220213111   35.678818  -97.402641  10656.2   0.79 11  1.8500e+01 -3 13f8d
 76824.220396313   35.678268  -97.393494  11057.7   0.01  8  1.7600e+01 -3 1078d
 76824.220895833   35.675297  -97.410706  10912.4   0.26 11  1.5000e+01 -3 13f8d
 76824.221255168   35.677208  -97.408813  10755.1   0.25  8  1.7700e+01 -3   f8d
 76824.221803303   35.541405  -97.266090   9927.2   0.03  7  1.6100e+01  3 1068d
 76824.222045686   35.678551  -97.404625  10129.2   1.00 10  1.8800e+01 -3  3f8d
 76824.222499494   35.679478  -97.403091  10218.2   0.13  7  1.1400e+01 -3   78d
 76824.222826835   35.683464  -97.396072  10867.0   0.09  9  1.3900e+01 -3 11d8d
 76824.223149006   35.675957  -97.409538  10816.3   0.13  9  1.4100e+01 -3  1f8d
 76824.223940766   35.674820  -97.412025  11003.3   0.60 12  1.9300e+01 -3 17f8d
 76824.224221911   35.677395  -97.408028  10451.0   0.21 11  1.9600e+01 -3 13f8d
 76824.224547938   35.673477  -97.413666  10905.1   0.16  7  1.5000e+01 -3   d8d
 76824.224807134   35.678066  -97.406189  10237.2   0.14  9  1.4200e+01 -3 11f85
 76824.225331853   35.674881  -97.411598  10964.2   0.13 11  1.5000e+01 -3 13f8d
 76824.226075154   35.540974  -97.266235  10087.2   0.22 11  1.9800e+01  3 13f8d
 76824.227395249   35.678089  -97.393684  11110.3   0.45 10  1.8900e+01 -3 11f8d
 76824.228120928   35.674412  -97.413353  10946.0   0.19 11  1.3500e+01 -3 13f8d
 76824.228198545   35.678646  -97.403748  10481.8   0.17  8  1.4200e+01 -3 1168d
 76824.228272062   35.675854  -97.409332  10599.5   0.10  8  1.1700e+01 -3 1158d
 76824.228345846   35.678448  -97.404312  10155.5   0.57  9  1.6600e+01 -3 1178d
 76824.228620507   35.678101  -97.393562  11024.7   0.13  9  1.1500e+01 -3 10f8d
 76824.228838626   35.677876  -97.393211  11162.3   0.76 10  1.9200e+01 -3 11f8d
 76824.229469697   35.674870  -97.411934  10961.0   0.03 10  1.2700e+01 -3 11f8d
 76824.229667730   35.678055  -97.395744  11011.2   0.27 10  1.2000e+01 -3 11f8d
 76824.229995150   35.674629  -97.413818  11103.8   0.81 12  1.9800e+01 -3 17f8d
 76824.230369635   35.678539  -97.405838  10255.0   0.43 11  2.0900e+01 -3 13f8d
 76824.230551568   35.674191  -97.415459  11057.1   0.11 10  1.6500e+01 -3 11f8d
 76824.231100449   35.679062  -97.406853  10479.4   0.61  9  1.2300e+01 -3 1178d
 76824.233362660   35.675377  -97.411652  11012.2   0.90 11  2.1000e+01 -3 1778d
 76824.233503027   35.681297  -97.393044  11050.9   0.54 11  1.1500e+01 -3 13f8d
 76824.233640263   35.674385  -97.415260  11059.8   0.04 10  1.4800e+01 -3 13d8d
 76824.233938186   35.674984  -97.413132  11007.3   0.08 10  1.2900e+01 -3 11f8d
 76824.234089396   35.675797  -97.410690  10611.5   0.26 12  2.2900e+01 -3 17f8d
 76824.234630944   35.673954  -97.415993  11126.6   0.15 10  1.1200e+01 -3 11f8d
 76824.234932062   35.674583  -97.412888  11019.4   0.90 12  2.1700e+01 -3 17f8d
 76824.235004098   35.677975  -97.393112  11041.5   0.07  9  1.4400e+01 -3 1178d
 76824.235215668   35.678734  -97.395943  10985.8   0.04  8  1.3200e+01 -3 1078d
 76824.235353576   35.674953  -97.411758  10962.2   0.25 11  1.7400e+01 -3 13f8d
 76824.235595989   35.678143  -97.406082  10243.3   0.70 10  1.3200e+01 -3 11f8d
 76824.235779195   35.678455  -97.394112  11030.6   0.20 10  1.8700e+01 -3 1378d
 76824.236072646   35.682106  -97.394180  10891.6   0.64  9  1.3100e+01 -3 1178d
 76824.236483272   35.675499  -97.410599  11056.0   0.61 11  1.7900e+01 -3 13f8d
 76824.236515836   35.679226  -97.396667  10904.9   0.05  7  1.2600e+01 -3 1390c
 76824.236862180   35.682102  -97.397339  10800.9   0.04 10  1.2000e+01 -3 11f8d
 76824.237098552   35.674564  -97.412483  10929.9   0.04 10  1.2900e+01 -3 11f8d
 76824.237234948   35.674652  -97.411736  10545.8   0.52  7  1.5700e+01 -3   78d
 76824.238162523   35.675629  -97.410423  10901.8   0.09  8  1.1900e+01 -3  1d8d
 76824.239296735   35.690208  -97.387947  10736.0   0.81  7  1.4400e+01 -3 11705
 76824.239426662   35.678440  -97.393265  11076.9   0.46  8  1.5300e+01 -3  178d
 76824.239653492   35.678982  -97.402603  10533.5   0.00 11  1.5500e+01 -3 13f8d
 76824.239836278   35.677860  -97.408424  10874.3   0.24  9  1.1700e+01 -3 1178d
 76824.241438306   35.673435  -97.417450  11239.5   0.70 12  1.9800e+01 -3 17f8d
 76824.242137372   35.674522  -97.414482  10994.4   0.13 10  1.6600e+01 -3 13f85
 76824.242311518   35.676777  -97.409065  10673.4   0.09  7  9.3000e+00 -3 1058d
 76824.244124919   35.674561  -97.415237  11144.8   0.46 11  1.8000e+01 -3 13f8d
 76824.244714972   35.677330  -97.404457   9031.4   0.10  9  1.4200e+01  0 1178d
 76824.244908094   35.675514  -97.410912  10941.6   0.18  9  1.1200e+01 -3 10f8d
 76824.245148033   35.675537  -97.404320   8800.1   0.17  9  1.3700e+01  0  1f8d
 76824.245316040   35.672886  -97.418121  11157.4   0.03  7  9.8000e+00 -3 1058d
 76824.245405837   35.673950  -97.404984   8780.0   0.86  9  1.9000e+01  0 1178d
 76824.245553104   35.674473  -97.404457   8718.7   0.18 10  1.8000e+01  0 11f8d
 76824.246467221   35.673382  -97.404411   8634.4   0.06  8  1.3700e+01  0  178d
 76824.246760084   35.672325  -97.420990  11255.1   0.06  8  1.3200e+01 -3 1078d
 76824.246994538   35.674026  -97.416275  11135.1   0.11 10  1.0800e+01 -3 11f8d
 76824.247093381   35.673088  -97.416489  11064.5   0.30  7  1.3500e+01 -3 1160d
 76824.248042523   35.677803  -97.392021  11174.2   0.17  9  1.1200e+01 -3 1178d
 76824.248406549   35.673286  -97.413353  10933.1   0.04  8  1.2700e+01 -3 1158d
 76824.248684995   35.677540  -97.408112  10807.9   0.12  8  1.3600e+01 -3 11b85
 76824.248749652   35.672108  -97.420845  11181.2   0.14  9  1.3600e+01 -3 11e8d
 76824.249177548   35.674812  -97.414192  11015.0   0.08 10  1.1400e+01 -3 11f8d
 76824.249354849   35.668991  -97.424492  10827.5   0.17  7  1.1000e+01 -3 11f04
 76824.249489724   35.677204  -97.408958  10726.6   0.05 10  1.4400e+01 -3 11f8d
 76824.249621471   35.673435  -97.417503  11149.0   0.06 11  1.6400e+01 -3 13f8d
 76824.250427049   35.673409  -97.417816  11196.1   0.16  9  1.3800e+01 -3 1178d
 76824.250649549   35.676170  -97.409927  10524.3   0.30 11  1.6500e+01 -3 13f8d
 76824.250944206   35.676159  -97.410530  10467.5   0.18 10  1.2800e+01 -3 13f85
 76824.251654565   35.678143  -97.407059  10470.4   0.26  9  1.8600e+01 -3 10f8d
 76824.251774781   35.677227  -97.407852  10410.8   0.28 12  2.5100e+01 -3 17f8d
 76824.252133533   35.960766  -96.759384  19096.4   0.50  7  2.6200e+01  0  7d04
 76824.252155038   35.583683  -97.607681   4797.9   0.49  7  2.4100e+01  0  7d04
 76824.252176455   35.693283  -97.371681  10316.9   0.46  8  2.0300e+01 -3 17e04
 76824.252260530   35.678623  -97.404167   9178.3   0.22  8  2.0700e+01 -3  178d
 76824.253075470   35.669403  -97.395973   8342.3   0.46  7  1.2800e+01  3   78d
 76824.253827777   35.663898  -97.389313   8423.7   0.05  8  1.3500e+01  3  178d
 76824.260776131   35.672295  -97.402512   7506.4   0.35  7  1.2800e+01  3   78d
 76824.261946789   35.679565  -97.256195  11269.5   0.06  7  1.6400e+01 -3  270d
 76824.267077714   35.675804  -97.400444   7033.9   0.07  7  1.3300e+01  3   78d
 76824.268471048   35.677464  -97.402046   7519.8   0.29  9  1.1600e+01  3 13d89
 76824.271958852   35.562157  -97.281914  10914.0   0.39  8  2.0800e+01  3 17c0c
 76824.272091317   35.559906  -97.306946   9975.3   0.22  7  2.0000e+01  3 17980
 76824.272453558   35.561348  -97.309319  10008.8   0.61 11  1.9100e+01  3 13f8d
 76824.277266658   35.671207  -97.393707   6952.0   0.05  7  1.4300e+01  3   78d
 76824.278708846   35.695114  -97.132370   9290.2   0.11  7  1.2400e+01  0 11e0c
 76824.278839763   35.696747  -97.111389  10472.4   0.83  9  2.0300e+01  0 1178d
 76824.279377182   35.719921  -97.099113   7890.0   0.08  9  1.7900e+01  0 13d0d
 76824.291114307   35.688641  -97.271034  11142.7   0.14 10  1.5900e+01 -3 13d8d
 76824.293887413   35.683670  -97.384895   7409.8   0.15  8  1.5900e+01  3  178d
 76824.296427615   35.683136  -97.383560   7059.8   0.13  7  1.3500e+01  3   78d
 76824.299743342   35.687523  -97.387917   4836.5   0.22  7  1.1500e+01  3   78d
 76824.300204611   35.687725  -97.387009   4904.0   0.05  7  9.6000e+00  3   78d
 76824.304952685   35.687519  -97.269821  10919.1   0.18  8  1.5300e+01 -3 1078d
 76824.305879638   35.691151  -97.269653  11310.3   0.54  8  1.3400e+01 -3 1078d
 76824.309944134   35.698082  -97.383675   4475.0   0.10  7  1.1700e+01  3   78d
 76824.313769889   35.698055  -97.377884   5006.9   0.08  7  1.2200e+01  3   78d
 76824.316686521   35.695042  -97.376686   5519.8   0.63  7  1.3700e+01  3   78d
 76824.319058692   35.702160  -97.381416   5595.0   0.30  7  9.3000e+00  3   78d
 76824.320191955   35.694889  -97.371208   4930.3   0.15  7  1.0700e+01  3   78d
 76824.321154574   35.704536  -97.379219   5508.7   0.04  7  1.2300e+01  3   78d
 76824.323245706   35.706844  -97.376991   5865.2   0.30  7  9.4000e+00  3   78d
 76824.323679862   35.705532  -97.376411   5964.7   0.32  8  1.9400e+01  3  178d
 76824.327617054   35.692234  -97.366737   5507.7   0.43  7  1.0300e+01  3   78d
 76824.330166947   35.702374  -97.363335   7047.5   0.17  7  1.5300e+01  3   78d
 76824.331061279   35.691193  -97.266785  11232.7   0.06  8  2.7100e+01 -3 16b84
 76824.331081309   35.686073  -97.273201  10950.5   0.03  7  2.6900e+01 -3  5c89
 76824.332058458   35.706726  -97.278282   8664.3   0.34 11  2.5500e+01  0 17f85
 76824.334203038   35.712387  -97.365532   7044.8   0.02  7  1.3400e+01  3  168d
 76824.335398846   35.718632  -97.365784   6140.8   0.12  7  1.2000e+01  3   78d
 76824.336374931   35.712646  -97.363800   6999.0   0.10  7  1.7400e+01  3   78d
 76824.338008505   35.721733  -97.363083   6245.0   0.06  7  1.3100e+01  3   78d
 76824.338127778   35.722015  -97.361908   6335.9   0.57  8  1.5300e+01  3  178d
 76824.338512391   35.722347  -97.366249   5874.0   0.15  7  1.4000e+01  3   78d
 76824.345766235   35.722523  -97.371925   6382.0   0.13  7  1.5500e+01  3   78d
 76824.346657572   35.714699  -97.363358   6523.1   0.29  7  1.1000e+01  3   78d
 76824.351476042   35.667171  -97.432594  16459.3   0.35 10  1.0800e+01  0 11f8d
 76824.379707655   35.662796  -97.435890  11453.1   0.21 10  1.3500e+01 -3 11f8d
 76824.382115176   35.662148  -97.438072  11420.6   0.24  7  9.1000e+00 -3 1158c
 76824.383634124   35.663673  -97.432411  11339.5   0.29  7  1.1100e+01 -3   d8d
 76824.384590133   35.663002  -97.436829  11531.8   0.73  8  9.5000e+00 -3 1158d
 76824.384845678   35.667545  -97.428253  11376.4   0.08 11  1.4000e+01 -3 13f8d
 76824.385519035   35.662987  -97.433220  11524.6   0.12  7  1.1000e+01 -3  158d
 76824.386955811   35.671051  -97.384491  11965.3   0.07  7  1.1100e+01 -3 1058d
